N/A,META,,,,,SUMMARY,,,PLACE,,,,,,,,,,,,,,,,,,,,,ECONOMY,,,,,,,,,,,,,,,,,,,,,COMMUNITY,,,,,,,,,,,,,,,,,,,,
N/A,Is an Opportunity Zone,Census Tract FIPS code,County,State,Year,Inclusive Growth Score,Growth,Inclusion,Place,Place Growth,Place Inclusion,Net Occupancy Score,"Net Occupancy Base, %","Net Occupancy Tract, %",Residential Real Estate Value Score,"Residential Real Estate Value Base, %","Residential Real Estate Value Tract, %",Acres of Park Land Score,"Acres of Park Land Base, %","Acres of Park Land Tract, %",Affordable Housing Score,"Affordable Housing Base, %","Affordable Housing Tract, %",Internet Access Score,"Internet Access Base, %","Internet Access Tract, %",Travel Time to Work Score,"Travel Time to Work Base, %","Travel Time to Work Tract, %",Economy,Economy Growth,Economy Inclusion,New Businesses Score,"New Businesses Base, %","New Businesses Tract, %",Spend Growth Score,"Spend Growth Base, %","Spend Growth Tract, %",Small Business Loans Score,"Small Business Loans Base, %","Small Business Loans Tract, %",Minority/Women Owned Businesses Score,"Minority/Women Owned Businesses Base, %","Minority/Women Owned Businesses Tract, %",Labor Market Engagement Index Score,Labor Market Engagement Index Base,Labor Market Engagement Index Tract,Commercial Diversity Score,"Commercial Diversity Base, %","Commercial Diversity Tract, %",Community,Community Growth,Community Inclusion,Personal Income Score,"Personal Income Base, %","Personal Income Tract, %",Spending per Capita Score,"Spending per Capita Base, %","Spending per Capita Tract, %",Female Above Poverty Score,"Female Above Poverty Base, %","Female Above Poverty Tract, %",Gini Coefficient Score,Gini Coefficient Base,Gini Coefficient Tract,Early Education Enrollment Score,"Early Education Enrollment Base, %","Early Education Enrollment Tract, %",Health Insurance Coverage Score,"Health Insurance Coverage Base, %","Health Insurance Coverage Tract, %"
49,N/A,26163573600,Wayne County,Michigan,2018,37,48,26,42,45,38,68,2.1,3.3,22,5.4,-13.2,25,4.1,1.7,29,72,66.6,8,82.9,58.6,89,57,74.6,42,58,27,36,5.9,-5,73,N/A,N/A,66,1.6,4.1,1,4,0.9,4,60,4,75,20.1,25.8,27,40,14,63,5.7,23.6,17,N/A,N/A,4,86.6,50.2,15,41.5,48.6,8,25.5,7.5,31,92.3,88.9
50,N/A,26163573600,Wayne County,Michigan,2019,40,54,27,44,51,36,73,1.8,4.4,29,16.5,3.5,25,4.1,1.7,22,72.5,64.8,10,83.9,62.4,85,56.5,71.8,40,54,27,68,13.7,19.8,50,N/A,N/A,45,8.6,-3.4,1,4,0.9,4,60,4,75,20.1,25.8,38,58,18,40,9.2,11.4,75,N/A,N/A,5,87,53.5,22,41.6,46.7,9,25.3,8.4,35,93.3,91.1
51,N/A,26163573600,Wayne County,Michigan,2020,36,46,26,36,40,33,52,1.5,-1,27,25.2,9.2,25,4.1,1.7,15,72.8,62.2,11,84.9,65.9,81,55.8,69.4,40,53,26,41,7.4,0,73,N/A,N/A,44,8.1,-4.1,2,3.4,0.9,4,61,5,71,20.6,25.2,33,46,20,19,12.2,6.3,73,N/A,N/A,4,87.5,53,22,41.6,46.7,9,25.4,8.4,43,94.2,93.3
52,N/A,26163573600,Wayne County,Michigan,2021,38,48,29,39,42,36,44,0,-6.4,39,25.7,22.4,25,4.1,1.7,5,73.3,55.5,35,89.1,85.5,79,55.6,68.3,46,63,28,67,5.3,9.6,59,N/A,N/A,62,7.1,7.3,7,5,1.6,5,59,7,73,20.6,25.6,31,40,22,11,13.8,3.6,70,N/A,N/A,2,88.8,47.3,19,41.3,47.7,4,27.5,6.9,63,95,96.4
53,N/A,26163573600,Wayne County,Michigan,2022,40,51,29,43,50,36,47,-0.3,-6.4,54,31.6,51.2,25,4.1,1.7,6,72.9,55.7,24,90.6,83.6,90,56.3,75.3,52,72,33,72,-15,-6.3,70,N/A,N/A,74,17.9,30.5,18,5.1,2.5,10,60,13,71,21.1,25.6,24,32,17,13,14.5,4.6,51,N/A,N/A,2,88.8,46.1,10,41.3,50.9,1,27.4,4.1,56,94.9,95.6
54,N/A,26163573600,Wayne County,Michigan,2023,40,52,29,50,67,34,64,-0.5,0,70,48.8,137.4,25,4.1,1.7,4,72.2,52.8,27,91.7,86.5,80,56.7,70,44,58,31,50,28.8,22,59,N/A,N/A,64,-8.5,-7,9,3.9,1.4,10,60,13,73,20.7,25.6,28,32,23,33,16.7,15.9,32,N/A,N/A,2,88.8,48,8,41.5,52.4,N/A,27.8,N/A,59,95,96
55,N/A,26163573600,Wayne County,Michigan,2024,46,60,32,50,67,34,64,-0.5,0,70,48.8,137.4,25,4.1,1.7,4,72.2,52.8,27,91.7,86.5,80,56.7,70,52,65,38,61,-5.8,-4.9,70,N/A,N/A,64,-8.5,-7,25,3.6,2.2,10,60,13,80,1.3,2.4,36,48,23,33,16.7,15.9,62,N/A,N/A,2,88.8,48,8,41.5,52.4,N/A,27.8,N/A,59,95,96
56,N/A,26163505000,Wayne County,Michigan,2017,21,23,19,20,6,34,9,2.1,-5.7,4,-0.4,-40.4,44,4.1,3.4,66,71.2,74.9,3,82.9,49.3,23,57.6,46.2,15,23,7,1,5.9,-37.5,66,N/A,N/A,1,5.7,-50,N/A,N/A,N/A,7,59,8,7,20.1,9.8,28,41,15,68,3.3,26.1,14,N/A,N/A,17,86.3,68.3,26,41.3,45.5,11,25.5,10,6,91.2,78.4
57,N/A,26163505000,Wayne County,Michigan,2018,23,28,18,21,5,37,8,2.1,-6.5,2,5.4,-55.5,44,4.1,3.4,75,72,77.9,3,82.9,49.3,25,57,46.6,24,42,5,1,5.9,-37.5,59,N/A,N/A,67,1.6,200,N/A,N/A,N/A,3,60,3,7,20.1,9.8,25,38,12,33,5.7,4.3,44,N/A,N/A,16,86.6,68.5,25,41.5,45.9,5,25.5,5.4,4,92.3,78.4
58,N/A,26163505000,Wayne County,Michigan,2019,22,27,17,29,22,36,4,1.8,-10,40,16.5,22.6,44,4.1,3.4,65,72.5,76,4,83.9,52,32,56.5,49.4,22,41,4,67,13.7,160,55,N/A,N/A,1,8.6,-40,N/A,N/A,N/A,1,60,1,7,20.1,9.8,14,19,10,5,9.2,-10.2,33,N/A,N/A,11,87,63.6,24,41.6,46.3,3,25.3,1.9,3,93.3,79.9
59,N/A,26163505000,Wayne County,Michigan,2020,21,26,16,24,11,36,2,1.5,-18.3,20,25.2,9,44,4.1,3.4,35,72.8,69,4,84.9,56,60,55.8,59.9,18,33,3,35,7.4,7.7,64,N/A,N/A,1,8.1,-33.3,N/A,N/A,N/A,1,61,1,5,20.6,8.5,22,34,9,4,12.2,-11.4,64,N/A,N/A,7,87.5,59.4,22,41.6,46.8,1,25.4,0,6,94.2,83.3
60,N/A,26163505000,Wayne County,Michigan,2021,28,41,16,50,67,32,67,0,73.1,67,25.7,394.8,44,4.1,3.4,9,73.3,58.8,5,89.1,66.1,69,55.6,63.5,24,43,4,58,5.3,21.4,8,N/A,N/A,64,7.1,75,N/A,N/A,N/A,3,59,4,6,20.6,9.3,12,12,12,12,13.8,2.5,13,N/A,N/A,7,88.8,62.3,34,41.3,44,4,27.5,7.5,2,95,79.1
61,N/A,26163505000,Wayne County,Michigan,2022,29,42,16,50,67,33,67,-0.3,91.1,67,31.6,449.5,44,4.1,3.4,16,72.9,62.1,6,90.6,72.1,67,56.3,63.2,18,29,6,16,-15,-23.5,8,N/A,N/A,64,17.9,100,N/A,N/A,N/A,6,60,8,5,21.1,9.1,20,30,10,53,14.5,22.5,8,N/A,N/A,5,88.8,59.4,32,41.3,44.5,2,27.4,5.7,3,94.9,79.7
62,N/A,26163505000,Wayne County,Michigan,2023,32,45,18,52,67,37,67,-0.5,107.9,67,48.8,542.2,44,4.1,3.4,20,72.2,62.6,10,91.7,78.3,73,56.7,66.1,20,33,6,6,28.8,-15.4,27,N/A,N/A,66,-8.5,164.3,N/A,N/A,N/A,6,60,8,6,20.7,9.3,24,36,12,64,16.7,37.2,8,N/A,N/A,4,88.8,57.7,27,41.5,45.8,N/A,27.8,N/A,4,95,80.9
63,N/A,26163505000,Wayne County,Michigan,2024,36,53,20,52,67,37,67,-0.5,107.9,67,48.8,542.2,44,4.1,3.4,20,72.2,62.6,10,91.7,78.3,73,56.7,66.1,27,44,10,2,-5.8,-27.3,64,N/A,N/A,66,-8.5,164.3,N/A,N/A,N/A,6,60,8,13,1.3,0.4,30,47,12,64,16.7,37.2,30,N/A,N/A,4,88.8,57.7,27,41.5,45.8,N/A,27.8,N/A,4,95,80.9
64,N/A,26163504300,Wayne County,Michigan,2017,28,25,32,26,4,48,4,2.1,-19.4,3,-0.4,-48.5,82,4.1,11.9,70,71.2,75.8,4,82.9,51.6,35,57.6,51.7,35,36,34,7,5.9,-11.1,N/A,N/A,N/A,66,5.7,100,93,4,10,5,59,5,5,20.1,8.3,24,36,13,36,3.3,3.6,N/A,N/A,N/A,7,86.3,56.3,25,41.3,45.7,1,25.5,0,19,91.2,84.3
65,N/A,26163504300,Wayne County,Michigan,2018,30,28,31,26,5,48,7,2.1,-9.8,3,5.4,-49.3,82,4.1,11.9,62,72,74.7,4,82.9,51.6,44,57,54.5,36,37,34,7,5.9,-11.1,N/A,N/A,N/A,67,1.6,125,93,4,10,5,60,6,5,20.1,8.3,27,43,11,43,5.7,8.4,N/A,N/A,N/A,7,86.6,56.8,18,41.5,47.6,1,25.5,0,17,92.3,85.4
66,N/A,26163504300,Wayne County,Michigan,2019,30,27,32,30,12,48,21,1.8,-2.1,4,16.5,-35.7,82,4.1,11.9,55,72.5,73.5,5,83.9,56.1,49,56.5,56,30,26,34,52,13.7,25,N/A,N/A,N/A,0,8.6,-66.7,93,4,10,4,60,4,5,20.1,8.3,28,43,13,43,9.2,11.9,N/A,N/A,N/A,7,87,58.2,23,41.6,46.6,1,25.3,0,20,93.3,87.9
67,N/A,26163504300,Wayne County,Michigan,2020,25,27,23,31,14,48,24,1.5,-1.5,3,25.2,-42.7,82,4.1,11.9,48,72.8,72.3,6,84.9,59.7,54,55.8,57.5,18,32,4,5,7.4,-10,N/A,N/A,N/A,58,8.1,33.3,N/A,N/A,N/A,4,61,4,4,20.6,6.9,26,36,16,36,12.2,12.4,N/A,N/A,N/A,7,87.5,60,28,41.6,45.5,5,25.4,4.4,25,94.2,90.3
68,N/A,26163504300,Wayne County,Michigan,2021,30,37,24,34,20,48,20,0,-5.6,21,25.7,7,82,4.1,11.9,47,73.3,72.5,17,89.1,78.2,44,55.6,53.1,18,35,2,66,5.3,55.6,N/A,N/A,N/A,4,7.1,-25,N/A,N/A,N/A,1,59,1,4,20.6,7.2,38,56,21,56,13.8,24.4,N/A,N/A,N/A,16,88.8,73.5,10,41.3,50.8,23,27.5,16.8,35,95,92.9
69,N/A,26163504300,Wayne County,Michigan,2022,34,41,26,36,22,50,18,-0.3,-8.4,26,31.6,19.2,82,4.1,11.9,54,72.9,73.9,14,90.6,79.2,50,56.3,56.5,18,35,2,3,-15,-42.9,N/A,N/A,N/A,67,17.9,333.3,N/A,N/A,N/A,1,60,1,4,21.1,8.6,46,65,26,65,14.5,39.7,N/A,N/A,N/A,16,88.8,73.4,10,41.3,50.9,36,27.4,21.6,41,94.9,93.8
70,N/A,26163504300,Wayne County,Michigan,2023,36,41,30,42,25,58,20,-0.5,-7.7,30,48.8,41.4,82,4.1,11.9,77,72.2,79.3,15,91.7,81.7,59,56.7,60.3,16,30,3,43,28.8,37.5,N/A,N/A,N/A,16,-8.5,-23.8,N/A,N/A,N/A,1,60,1,5,20.7,8.6,48,67,30,67,16.7,53.5,N/A,N/A,N/A,17,88.8,74.9,13,41.5,50,32,27.8,20.3,59,95,96
71,N/A,26163504300,Wayne County,Michigan,2024,32,34,30,42,25,58,20,-0.5,-7.7,30,48.8,41.4,82,4.1,11.9,77,72.2,79.3,15,91.7,81.7,59,56.7,60.3,6,9,2,2,-5.8,-27.3,N/A,N/A,N/A,16,-8.5,-23.8,N/A,N/A,N/A,1,60,1,4,1.3,0.2,48,67,30,67,16.7,53.5,N/A,N/A,N/A,17,88.8,74.9,13,41.5,50,32,27.8,20.3,59,95,96
72,N/A,26163516800,Wayne County,Michigan,2017,34,48,19,35,26,44,3,2.1,-10.5,49,-0.4,11.2,31,4.1,2.2,47,71.2,70.6,2,82.9,44.6,97,57.6,82.6,27,48,6,17,5.9,-4.8,58,N/A,N/A,68,5.7,150,N/A,N/A,N/A,4,59,4,9,20.1,10.5,38,70,7,74,3.3,57.1,66,N/A,N/A,7,86.3,57,1,41.3,61.1,1,25.5,0,19,91.2,84.3
73,N/A,26163516800,Wayne County,Michigan,2018,32,34,30,28,8,49,2,2.1,-16,15,5.4,-13.3,31,4.1,2.2,67,72,75.9,2,82.9,44.6,96,57,81.3,18,29,7,17,5.9,-4.8,53,N/A,N/A,17,1.6,-10,N/A,N/A,N/A,5,60,6,9,20.1,10.5,50,66,34,71,5.7,24.1,62,N/A,N/A,15,86.6,67.4,5,41.5,53.7,100,25.5,100,14,92.3,84.3
74,N/A,26163516800,Wayne County,Michigan,2019,25,27,23,34,20,47,1,1.8,-17.1,40,16.5,22.6,31,4.1,2.2,61,72.5,75.1,2,83.9,45.4,95,56.5,80,20,34,7,56,13.7,25,42,N/A,N/A,5,8.6,-22.2,N/A,N/A,N/A,5,60,6,9,20.1,10.5,22,28,15,31,9.2,5.3,25,N/A,N/A,13,87,66.9,12,41.6,49.8,20,25.3,14.3,15,93.3,86.5
75,N/A,26163516800,Wayne County,Michigan,2020,34,42,25,41,36,46,4,1.5,-10.1,67,25.2,246.9,31,4.1,2.2,54,72.8,73.6,2,84.9,47.1,95,55.8,79.2,30,53,8,69,7.4,56,68,N/A,N/A,22,8.1,0,N/A,N/A,N/A,4,61,4,12,20.6,11.5,28,36,20,8,12.2,-22.6,65,N/A,N/A,12,87.5,66.8,31,41.6,44.8,17,25.4,12.7,19,94.2,89
76,N/A,26163516800,Wayne County,Michigan,2021,32,41,23,37,36,38,56,0,7.8,17,25.7,-0.6,31,4.1,2.2,18,73.3,63.2,3,89.1,60.8,98,55.6,84.8,32,56,8,44,5.3,7.7,56,N/A,N/A,67,7.1,157.1,N/A,N/A,N/A,4,59,5,13,20.6,12.1,26,30,22,8,13.8,-24.9,52,N/A,N/A,1,88.8,44.5,56,41.3,40.4,N/A,27.5,N/A,8,95,84.9
77,N/A,26163516800,Wayne County,Michigan,2022,26,30,21,38,36,41,64,-0.3,19.7,8,31.6,-21.5,31,4.1,2.2,32,72.9,68.1,8,90.6,74.3,94,56.3,79.5,24,37,12,8,-15,-38.1,37,N/A,N/A,67,17.9,150,N/A,N/A,N/A,4,60,5,21,21.1,14.9,14,18,10,8,14.5,-26.2,29,N/A,N/A,2,88.8,49.4,26,41.3,45.8,1,27.4,4.5,13,94.9,87.8
78,N/A,26163516800,Wayne County,Michigan,2023,35,42,28,58,64,51,64,-0.5,20.1,N/A,48.8,N/A,31,4.1,2.2,70,72.2,77.4,15,91.7,81.5,89,56.7,75.1,22,31,14,63,28.8,65.4,19,N/A,N/A,10,-8.5,-40,N/A,N/A,N/A,4,60,5,24,20.7,15.5,25,30,20,8,16.7,-24.4,51,N/A,N/A,2,88.8,46.1,43,41.5,42.7,N/A,27.8,N/A,15,95,88.2
79,N/A,26163516800,Wayne County,Michigan,2024,36,34,37,58,64,51,64,-0.5,20.1,N/A,48.8,N/A,31,4.1,2.2,70,72.2,77.4,15,91.7,81.5,89,56.7,75.1,32,26,39,26,-5.8,-9.3,41,N/A,N/A,10,-8.5,-40,68,3.6,5.1,4,60,5,44,1.3,1.1,16,13,20,8,16.7,-24.4,18,N/A,N/A,2,88.8,46.1,43,41.5,42.7,N/A,27.8,N/A,15,95,88.2
80,N/A,26163552000,Wayne County,Michigan,2017,32,33,31,32,20,43,24,2.1,-2.2,16,-0.4,-17.5,58,4.1,5.3,68,71.2,75.4,14,82.9,65.5,32,57.6,50.3,30,36,24,20,5.9,-12.1,69,N/A,N/A,19,5.7,-22.8,30,4,2.8,12,59,14,31,20.1,16.4,34,43,26,59,3.3,13.1,27,N/A,N/A,11,86.3,62.9,17,41.3,47.8,32,25.5,19.1,42,91.2,89.7
81,N/A,26163552000,Wayne County,Michigan,2018,32,32,31,33,22,44,32,2.1,-0.2,12,5.4,-19.9,58,4.1,5.3,69,72,76.3,14,82.9,65.5,34,57,50.6,30,35,24,20,5.9,-12.1,60,N/A,N/A,24,1.6,-16.4,30,4,2.8,11,60,14,31,20.1,16.4,32,38,26,57,5.7,14.4,20,N/A,N/A,9,86.6,60.8,20,41.5,47.1,34,25.5,19.7,40,92.3,90.7
82,N/A,26163552000,Wayne County,Michigan,2019,34,38,31,46,50,43,53,1.8,5.3,47,16.5,29.3,58,4.1,5.3,63,72.5,75.4,13,83.9,65.9,39,56.5,52,34,44,24,75,13.7,39.2,42,N/A,N/A,16,8.6,-31.4,30,4,2.8,10,60,13,31,20.1,16.4,24,21,27,14,9.2,-0.5,28,N/A,N/A,7,87,59,30,41.6,44.9,29,25.3,17.6,43,93.3,92.3
83,N/A,26163552000,Wayne County,Michigan,2020,43,50,36,54,62,45,63,1.5,8.8,61,25.2,73.5,58,4.1,5.3,62,72.8,75.6,14,84.9,68.8,47,55.8,54.5,46,57,35,22,7.4,-7,68,N/A,N/A,81,8.1,100,66,3.4,4.5,9,61,11,29,20.6,16.3,30,30,29,6,12.2,-5.3,55,N/A,N/A,6,87.5,58.3,41,41.6,43,22,25.4,15,48,94.2,94
84,N/A,26163552000,Wayne County,Michigan,2021,41,39,43,61,66,56,70,0,14.6,62,25.7,84.7,58,4.1,5.3,78,73.3,80.4,18,89.1,78.7,70,55.6,64,34,34,33,29,5.3,-3,43,N/A,N/A,29,7.1,-8.6,63,5,6.2,4,59,5,33,20.6,17.1,29,18,40,4,13.8,-11.2,33,N/A,N/A,6,88.8,59.9,75,41.3,37.2,15,27.5,13.2,62,95,96.2
85,N/A,26163552000,Wayne County,Michigan,2022,47,46,48,64,68,60,71,-0.3,20,66,31.6,128.4,58,4.1,5.3,86,72.9,82.6,21,90.6,82.4,77,56.3,67.7,44,48,39,54,-15,-12.5,58,N/A,N/A,31,17.9,3.1,85,5.1,10.7,3,60,3,30,21.1,17,33,22,44,5,14.5,-7.9,40,N/A,N/A,8,88.8,64.7,82,41.3,36,26,27.4,17.5,62,94.9,96.2
86,N/A,26163552000,Wayne County,Michigan,2023,48,49,46,60,70,50,72,-0.5,24.1,67,48.8,180.6,58,4.1,5.3,44,72.2,70.4,24,91.7,85.5,72,56.7,66,50,60,39,58,28.8,37.5,48,N/A,N/A,74,-8.5,19.7,87,3.9,9.1,3,60,3,28,20.7,16.4,34,17,50,7,16.7,-2.9,27,N/A,N/A,8,88.8,64.9,91,41.5,33.9,35,27.8,21.6,67,95,96.8
87,N/A,26163552000,Wayne County,Michigan,2024,52,52,52,60,70,50,72,-0.5,24.1,67,48.8,180.6,58,4.1,5.3,44,72.2,70.4,24,91.7,85.5,72,56.7,66,59,63,55,51,-5.8,-5.2,63,N/A,N/A,74,-8.5,19.7,85,3.6,8.2,3,60,3,76,1.3,2.2,36,22,50,7,16.7,-2.9,36,N/A,N/A,8,88.8,64.9,91,41.5,33.9,35,27.8,21.6,67,95,96.8
88,N/A,26163571500,Wayne County,Michigan,2017,48,59,37,58,60,57,57,2.1,3.2,62,-0.4,12.8,96,4.1,29.3,17,71.2,61.6,21,82.9,70.7,94,57.6,79,50,65,34,70,5.9,24.3,67,N/A,N/A,57,5.7,6.1,20,4,2.3,34,59,42,48,20.1,19.7,36,52,20,34,3.3,0.1,70,N/A,N/A,14,86.3,65.2,5,41.3,53.8,41,25.5,22.1,22,91.2,85.3
89,N/A,26163571500,Wayne County,Michigan,2018,48,59,37,54,52,56,44,2.1,-0.2,60,5.4,19.9,96,4.1,29.3,14,72,61.3,21,82.9,70.7,93,57,78.1,50,66,34,70,5.9,24.3,52,N/A,N/A,75,1.6,16.3,20,4,2.3,34,60,43,48,20.1,19.7,40,58,22,48,5.7,7.3,68,N/A,N/A,14,86.6,66.5,5,41.5,53.8,51,25.5,25.8,17,92.3,85.5
90,N/A,26163571500,Wayne County,Michigan,2019,42,49,36,52,47,56,42,1.8,-1,52,16.5,22.6,96,4.1,29.3,14,72.5,61.8,22,83.9,72.5,92,56.5,76.8,40,46,33,18,13.7,-4.3,52,N/A,N/A,69,8.6,18.2,20,4,2.3,30,60,38,48,20.1,19.7,36,53,20,53,9.2,13,53,N/A,N/A,15,87,68.4,4,41.6,54.9,48,25.3,24.4,13,93.3,85.9
91,N/A,26163571500,Wayne County,Michigan,2020,40,41,39,50,43,57,53,1.5,1.4,33,25.2,9.5,96,4.1,29.3,14,72.8,61.9,27,84.9,76.7,91,55.8,75.8,42,46,38,36,7.4,2.3,61,N/A,N/A,42,8.1,-1.4,N/A,N/A,N/A,28,61,36,47,20.6,20,28,34,21,46,12.2,13.3,22,N/A,N/A,19,87.5,73.3,5,41.6,53.8,44,25.4,23.1,16,94.2,87.9
92,N/A,26163571500,Wayne County,Michigan,2021,40,40,39,54,43,66,58,0,1.4,28,25.7,-0.8,96,4.1,29.3,24,73.3,65.8,56,89.1,90.5,86,55.6,72.2,40,53,28,66,5.3,15.6,43,N/A,N/A,50,7.1,2.1,11,5,1.9,25,59,32,48,20.6,20.2,24,25,22,34,13.8,9.8,16,N/A,N/A,12,88.8,69.3,6,41.3,53.6,50,27.5,27.3,22,95,90.6
93,N/A,26163571500,Wayne County,Michigan,2022,46,51,41,60,58,63,71,-0.3,6.3,44,31.6,27.5,96,4.1,29.3,14,72.9,61,58,90.6,92,85,56.3,72.3,40,48,31,18,-15,-34.6,61,N/A,N/A,65,17.9,26.4,N/A,N/A,N/A,14,60,18,48,21.1,20.7,38,47,28,26,14.5,6.6,68,N/A,N/A,10,88.8,68,19,41.3,47.5,34,27.4,21,48,94.9,94.8
94,N/A,26163571500,Wayne County,Michigan,2023,46,51,42,63,58,68,74,-0.5,8.6,41,48.8,40.3,96,4.1,29.3,21,72.2,63.3,60,91.7,93.3,94,56.7,80.2,41,52,30,78,28.8,105.9,24,N/A,N/A,54,-8.5,-9.9,N/A,N/A,N/A,14,60,18,47,20.7,20.3,35,42,28,20,16.7,4.2,63,N/A,N/A,6,88.8,61.5,16,41.5,48.8,50,27.8,27.8,39,95,93.6
95,N/A,26163571500,Wayne County,Michigan,2024,44,45,42,63,58,68,74,-0.5,8.6,41,48.8,40.3,96,4.1,29.3,21,72.2,63.3,60,91.7,93.3,94,56.7,80.2,38,46,29,26,-5.8,-12.9,57,N/A,N/A,54,-8.5,-9.9,N/A,N/A,N/A,14,60,18,44,1.3,1.1,30,32,28,20,16.7,4.2,45,N/A,N/A,6,88.8,61.5,16,41.5,48.8,50,27.8,27.8,39,95,93.6
96,N/A,26163546800,Wayne County,Michigan,2017,30,31,29,40,38,43,74,2.1,12.4,3,-0.4,-45,36,4.1,2.6,66,71.2,74.8,7,82.9,56.2,64,57.6,63,34,43,26,19,5.9,-4.2,66,N/A,N/A,43,5.7,9.5,47,4,3.8,4,59,4,26,20.1,15.3,15,11,19,1,3.3,-23.7,21,N/A,N/A,2,86.3,37.5,13,41.3,48.9,30,25.5,18.2,31,91.2,87.6
97,N/A,26163546800,Wayne County,Michigan,2018,32,34,31,45,43,47,78,2.1,18.4,8,5.4,-25.7,36,4.1,2.6,74,72,77.7,7,82.9,56.2,71,57,65.4,38,51,25,19,5.9,-4.2,66,N/A,N/A,68,1.6,47.8,47,4,3.8,3,60,3,26,20.1,15.3,14,7,21,2,5.7,-16.2,12,N/A,N/A,2,86.6,41.8,15,41.5,48.5,34,25.5,19.6,33,92.3,89.4
98,N/A,26163546800,Wayne County,Michigan,2019,38,43,34,50,49,50,74,1.8,12,24,16.5,5.1,36,4.1,2.6,83,72.5,80.5,6,83.9,56.9,73,56.5,65.9,34,42,25,38,13.7,13,64,N/A,N/A,25,8.6,0,47,4,3.8,2,60,2,26,20.1,15.3,32,39,26,17,9.2,2.4,61,N/A,N/A,3,87,49.6,19,41.6,47.4,45,25.3,23.6,38,93.3,91.5
99,N/A,26163546800,Wayne County,Michigan,2020,46,57,34,56,62,50,65,1.5,6.5,59,25.2,69.9,36,4.1,2.6,81,72.8,80,7,84.9,60.8,76,55.8,66.9,36,50,22,61,7.4,23.1,65,N/A,N/A,25,8.1,0,44,3.4,3.1,2,61,2,20,20.6,14.1,46,60,31,57,12.2,23.8,64,N/A,N/A,6,87.5,57.6,24,41.6,46.2,48,25.4,24.6,45,94.2,93.6
100,N/A,26163546800,Wayne County,Michigan,2021,42,46,38,54,61,46,58,0,2.8,64,25.7,115.9,36,4.1,2.6,50,73.3,73.2,14,89.1,76.6,83,55.6,70.7,33,34,32,67,5.3,28.1,20,N/A,N/A,16,7.1,-11.8,71,5,7.3,6,59,7,20,20.6,14.3,40,44,35,66,13.8,44.7,21,N/A,N/A,17,88.8,74.5,45,41.3,42.2,44,27.5,25.1,34,95,92.9
101,N/A,26163546800,Wayne County,Michigan,2022,44,49,38,56,65,46,65,-0.3,5.9,65,31.6,132.3,36,4.1,2.6,53,72.9,73.8,17,90.6,80.7,78,56.3,68.1,40,41,39,35,-15,-17.1,28,N/A,N/A,61,17.9,53.3,78,5.1,8.8,14,60,18,26,21.1,16.2,35,42,28,66,14.5,50,18,N/A,N/A,18,88.8,75.2,37,41.3,43.6,24,27.4,16.8,34,94.9,92.8
102,N/A,26163546800,Wayne County,Michigan,2023,44,53,34,54,62,46,68,-0.5,8.3,57,48.8,98.8,36,4.1,2.6,43,72.2,70.2,40,91.7,89.7,64,56.7,62.3,30,38,22,37,28.8,26.5,8,N/A,N/A,69,-8.5,52.2,25,3.9,2.3,14,60,18,26,20.7,15.9,46,58,34,66,16.7,52.9,50,N/A,N/A,19,88.8,76.1,42,41.5,42.9,44,27.8,25.2,33,95,92.7
103,N/A,26163546800,Wayne County,Michigan,2024,47,57,37,54,62,46,68,-0.5,8.3,57,48.8,98.8,36,4.1,2.6,43,72.2,70.2,40,91.7,89.7,64,56.7,62.3,39,46,32,35,-5.8,-7,33,N/A,N/A,69,-8.5,52.2,31,3.6,2.5,14,60,18,52,1.3,1.3,49,64,34,66,16.7,52.9,63,N/A,N/A,19,88.8,76.1,42,41.5,42.9,44,27.8,25.2,33,95,92.7
104,N/A,26163507100,Wayne County,Michigan,2017,29,41,17,44,68,20,70,2.1,18.5,66,-0.4,44.4,10,4.1,0.7,46,71.2,70.2,3,82.9,48.1,23,57.6,46.1,18,30,6,23,5.9,0,59,N/A,N/A,9,5.7,-16.7,N/A,N/A,N/A,1,59,1,11,20.1,11.4,26,26,26,41,3.3,3.9,10,N/A,N/A,12,86.3,63.6,4,41.3,54.5,76,25.5,37,10,91.2,80.9
105,N/A,26163507100,Wayne County,Michigan,2018,26,34,17,40,59,21,69,2.1,17.2,49,5.4,17.8,10,4.1,0.7,54,72,72.9,3,82.9,48.1,17,57,42,10,14,6,23,5.9,0,14,N/A,N/A,4,1.6,-30,N/A,N/A,N/A,1,60,1,11,20.1,11.4,27,30,24,33,5.7,3.5,28,N/A,N/A,11,86.6,63,3,41.5,56,70,25.5,33.5,10,92.3,83
106,N/A,26163507100,Wayne County,Michigan,2019,28,39,17,37,54,20,51,1.8,4.8,56,16.5,44.5,10,4.1,0.7,48,72.5,72.1,3,83.9,49,18,56.5,42.6,18,30,6,23,13.7,7.7,65,N/A,N/A,3,8.6,-28.6,N/A,N/A,N/A,1,60,1,11,20.1,11.4,29,34,24,36,9.2,7.7,31,N/A,N/A,13,87,66.5,2,41.6,57.4,64,25.3,31,18,93.3,87.3
