county_fips,STNAME,county_name,total_pop,black_pop,black_pct
12001,Florida,Alachua,278474,56838,20.41
12001,Florida,Alachua,279765,57025,20.38
12001,Florida,Alachua,281710,57230,20.32
12001,Florida,Alachua,285241,57679,20.22
12001,Florida,Alachua,288962,58143,20.12
12001,Florida,Alachua,291782,58210,19.95
12003,Florida,Baker,28264,4227,14.96
12003,Florida,Baker,28122,4122,14.66
12003,Florida,Baker,28378,4308,15.18
12003,Florida,Baker,27781,3576,12.87
12003,Florida,Baker,28542,3729,13.06
12003,Florida,Baker,29325,3891,13.27
12005,Florida,Bay,175210,19684,11.23
12005,Florida,Bay,174543,19593,11.23
12005,Florida,Bay,179548,20699,11.53
12005,Florida,Bay,185732,22002,11.85
12005,Florida,Bay,192422,23336,12.13
12005,Florida,Bay,199718,24989,12.51
12007,Florida,Bradford,28305,5775,20.4
12007,Florida,Bradford,28229,5696,20.18
12007,Florida,Bradford,28057,5502,19.61
12007,Florida,Bradford,27275,4928,18.07
12007,Florida,Bradford,27788,4956,17.84
12007,Florida,Bradford,28075,4961,17.67
12009,Florida,Brevard,606607,66056,10.89
12009,Florida,Brevard,608792,66352,10.9
12009,Florida,Brevard,618000,67824,10.97
12009,Florida,Brevard,631956,69980,11.07
12009,Florida,Brevard,646705,72533,11.22
12009,Florida,Brevard,658447,75372,11.45
12011,Florida,Broward,1944404,593050,30.5
12011,Florida,Broward,1943497,593772,30.55
12011,Florida,Broward,1935655,593452,30.66
12011,Florida,Broward,1966237,600799,30.56
12011,Florida,Broward,2002786,608915,30.4
12011,Florida,Broward,2037472,615765,30.22
12013,Florida,Calhoun,13642,1812,13.28
12013,Florida,Calhoun,13704,1865,13.61
12013,Florida,Calhoun,13520,1760,13.02
12013,Florida,Calhoun,13462,1697,12.61
12013,Florida,Calhoun,13497,1731,12.83
12013,Florida,Calhoun,13278,1638,12.34
12015,Florida,Charlotte,186824,11419,6.11
12015,Florida,Charlotte,188017,11478,6.1
12015,Florida,Charlotte,194982,11740,6.02
12015,Florida,Charlotte,203113,12289,6.05
12015,Florida,Charlotte,207085,12696,6.13
12015,Florida,Charlotte,212122,13518,6.37
12017,Florida,Citrus,153845,4980,3.24
12017,Florida,Citrus,154569,5012,3.24
12017,Florida,Citrus,158193,5245,3.32
12017,Florida,Citrus,162586,5424,3.34
12017,Florida,Citrus,166836,5821,3.49
12017,Florida,Citrus,170174,6017,3.54
12019,Florida,Clay,218245,28527,13.07
12019,Florida,Clay,218956,28859,13.18
12019,Florida,Clay,222671,30265,13.59
12019,Florida,Clay,226797,31660,13.96
12019,Florida,Clay,232734,33362,14.33
12019,Florida,Clay,236760,34844,14.72
12021,Florida,Collier,375761,28161,7.49
12021,Florida,Collier,377331,28245,7.49
12021,Florida,Collier,387316,28707,7.41
12021,Florida,Collier,400510,29476,7.36
12021,Florida,Collier,410065,30380,7.41
12021,Florida,Collier,416233,31081,7.47
12023,Florida,Columbia,69698,12256,17.58
12023,Florida,Columbia,69760,12194,17.48
12023,Florida,Columbia,69945,12215,17.46
12023,Florida,Columbia,71941,12778,17.76
12023,Florida,Columbia,73324,12916,17.61
12023,Florida,Columbia,73977,12851,17.37
12027,Florida,DeSoto,33975,4411,12.98
12027,Florida,DeSoto,34089,4418,12.96
12027,Florida,DeSoto,34341,4380,12.75
12027,Florida,DeSoto,35483,4489,12.65
12027,Florida,DeSoto,36274,4698,12.95
12027,Florida,DeSoto,36744,4852,13.2
12029,Florida,Dixie,16756,1705,10.18
12029,Florida,Dixie,16685,1651,9.9
12029,Florida,Dixie,16929,1652,9.76
12029,Florida,Dixie,16839,1454,8.63
12029,Florida,Dixie,17221,1495,8.68
12029,Florida,Dixie,17614,1589,9.02
12031,Florida,Duval,995561,307834,30.92
12031,Florida,Duval,997826,308822,30.95
12031,Florida,Duval,1002908,311220,31.03
12031,Florida,Duval,1021040,315673,30.92
12031,Florida,Duval,1038833,319506,30.76
12031,Florida,Duval,1055159,324080,30.71
12033,Florida,Escambia,321904,74801,23.24
12033,Florida,Escambia,322612,74859,23.2
12033,Florida,Escambia,323468,74560,23.05
12033,Florida,Escambia,324227,73963,22.81
12033,Florida,Escambia,328034,74148,22.6
12033,Florida,Escambia,331275,74631,22.53
12035,Florida,Flagler,115375,12487,10.82
12035,Florida,Flagler,116032,12525,10.79
12035,Florida,Flagler,120996,13056,10.79
12035,Florida,Flagler,126974,13431,10.58
12035,Florida,Flagler,131892,13746,10.42
12035,Florida,Flagler,136744,14345,10.49
12037,Florida,Franklin,12454,1444,11.59
12037,Florida,Franklin,12474,1441,11.55
12037,Florida,Franklin,12194,1253,10.28
12037,Florida,Franklin,12491,1284,10.28
12037,Florida,Franklin,12628,1260,9.98
12037,Florida,Franklin,12979,1346,10.37
12039,Florida,Gadsden,43819,24417,55.72
12039,Florida,Gadsden,43408,24216,55.79
12039,Florida,Gadsden,43502,24034,55.25
12039,Florida,Gadsden,43389,23658,54.53
12039,Florida,Gadsden,44100,23865,54.12
12039,Florida,Gadsden,44151,23649,53.56
12041,Florida,Gilchrist,17860,632,3.54
12041,Florida,Gilchrist,17885,641,3.58
12041,Florida,Gilchrist,18319,695,3.79
12041,Florida,Gilchrist,19027,735,3.86
12041,Florida,Gilchrist,19735,755,3.83
12041,Florida,Gilchrist,20233,821,4.06
12043,Florida,Glades,12126,1852,15.27
12043,Florida,Glades,12079,1803,14.93
12043,Florida,Glades,12269,1924,15.68
12043,Florida,Glades,12496,1943,15.55
12043,Florida,Glades,12839,1957,15.24
12043,Florida,Glades,13132,1982,15.09
12045,Florida,Gulf,14195,1915,13.49
12045,Florida,Gulf,14259,1932,13.55
12045,Florida,Gulf,14462,1952,13.5
12045,Florida,Gulf,15302,2175,14.21
12045,Florida,Gulf,15757,2193,13.92
12045,Florida,Gulf,15876,2176,13.71
12047,Florida,Hamilton,14004,4612,32.93
12047,Florida,Hamilton,13736,4459,32.46
12047,Florida,Hamilton,13073,4064,31.09
12047,Florida,Hamilton,13216,4006,30.31
12047,Florida,Hamilton,13721,4138,30.16
12047,Florida,Hamilton,14334,4424,30.86
12049,Florida,Hardee,25332,2052,8.1
12049,Florida,Hardee,25341,2048,8.08
12049,Florida,Hardee,25328,2130,8.41
12049,Florida,Hardee,25692,2162,8.42
12049,Florida,Hardee,25944,2223,8.57
12049,Florida,Hardee,26068,2204,8.45
12051,Florida,Hendry,39619,4727,11.93
12051,Florida,Hendry,39723,4760,11.98
12051,Florida,Hendry,40221,4822,11.99
12051,Florida,Hendry,41725,4911,11.77
12051,Florida,Hendry,44111,5128,11.63
12051,Florida,Hendry,46130,5356,11.61
12053,Florida,Hernando,194510,12209,6.28
12053,Florida,Hernando,195629,12359,6.32
12053,Florida,Hernando,200727,13028,6.49
12053,Florida,Hernando,207169,13847,6.68
12053,Florida,Hernando,213415,14592,6.84
12053,Florida,Hernando,218150,15245,6.99
12055,Florida,Highlands,101232,10961,10.83
12055,Florida,Highlands,101340,10993,10.85
12055,Florida,Highlands,103286,11210,10.85
12055,Florida,Highlands,105954,11537,10.89
12055,Florida,Highlands,108151,11956,11.05
12055,Florida,Highlands,109778,12348,11.25
12057,Florida,Hillsborough,1459774,267367,18.32
12057,Florida,Hillsborough,1466320,269214,18.36
12057,Florida,Hillsborough,1484844,274868,18.51
12057,Florida,Hillsborough,1523839,281888,18.5
12057,Florida,Hillsborough,1557313,287190,18.44
12057,Florida,Hillsborough,1581426,290133,18.35
12059,Florida,Holmes,19655,1401,7.13
12059,Florida,Holmes,19569,1373,7.02
12059,Florida,Holmes,19136,1174,6.14
12059,Florida,Holmes,19324,1187,6.14
12059,Florida,Holmes,19662,1225,6.23
12059,Florida,Holmes,19876,1287,6.48
12061,Florida,Indian River,159789,15159,9.49
12061,Florida,Indian River,160452,15211,9.48
12061,Florida,Indian River,163903,15397,9.39
12061,Florida,Indian River,167698,15531,9.26
12061,Florida,Indian River,170487,15746,9.24
12061,Florida,Indian River,172139,15975,9.28
12063,Florida,Jackson,47316,12491,26.4
12063,Florida,Jackson,47106,12393,26.31
12063,Florida,Jackson,47138,12275,26.04
12063,Florida,Jackson,48294,12589,26.07
12063,Florida,Jackson,48731,12580,25.82
12063,Florida,Jackson,49980,13065,26.14
12065,Florida,Jefferson,14512,4722,32.54
12065,Florida,Jefferson,14402,4637,32.2
12065,Florida,Jefferson,14497,4617,31.85
12065,Florida,Jefferson,15090,4730,31.35
12065,Florida,Jefferson,15547,4806,30.91
12065,Florida,Jefferson,15921,4856,30.5
12067,Florida,Lafayette,8228,1214,14.75
12067,Florida,Lafayette,8230,1206,14.65
12067,Florida,Lafayette,7957,1022,12.84
12067,Florida,Lafayette,7786,924,11.87
12067,Florida,Lafayette,8192,981,11.98
12067,Florida,Lafayette,8640,1221,14.13
12069,Florida,Lake,383964,45554,11.86
12069,Florida,Lake,386238,46058,11.92
12069,Florida,Lake,396414,48446,12.22
12069,Florida,Lake,410981,51237,12.47
12069,Florida,Lake,426782,54357,12.74
12069,Florida,Lake,444204,58039,13.07
12071,Florida,Lee,760822,69936,9.19
12071,Florida,Lee,765566,70414,9.2
12071,Florida,Lee,791013,72897,9.22
12071,Florida,Lee,826567,76539,9.26
12071,Florida,Lee,844226,79223,9.38
12071,Florida,Lee,860959,82212,9.55
12073,Florida,Leon,292207,93679,32.06
12073,Florida,Leon,293961,94361,32.1
12073,Florida,Leon,296057,95271,32.18
12073,Florida,Leon,298181,96177,32.25
12073,Florida,Leon,299024,95906,32.07
12073,Florida,Leon,300488,96251,32.03
12075,Florida,Levy,42913,4017,9.36
12075,Florida,Levy,43065,4040,9.38
12075,Florida,Levy,44169,4191,9.49
12075,Florida,Levy,45291,4281,9.45
12075,Florida,Levy,46665,4497,9.64
12075,Florida,Levy,47765,4612,9.66
12077,Florida,Liberty,7979,1545,19.36
12077,Florida,Liberty,7806,1454,18.63
12077,Florida,Liberty,7294,1253,17.18
12077,Florida,Liberty,7609,1382,18.16
12077,Florida,Liberty,7771,1412,18.17
12077,Florida,Liberty,7955,1470,18.48
12079,Florida,Madison,17971,6780,37.73
12079,Florida,Madison,17838,6689,37.5
12079,Florida,Madison,17943,6567,36.6
12079,Florida,Madison,17978,6479,36.04
12079,Florida,Madison,18322,6535,35.67
12079,Florida,Madison,18364,6548,35.66
12081,Florida,Manatee,399716,37291,9.33
12081,Florida,Manatee,401644,37414,9.32
12081,Florida,Manatee,413805,38070,9.2
12081,Florida,Manatee,430700,39248,9.11
12081,Florida,Manatee,444457,40158,9.04
12081,Florida,Manatee,458352,41645,9.09
12083,Florida,Marion,375902,51202,13.62
12083,Florida,Marion,377464,51381,13.61
12083,Florida,Marion,385024,52419,13.61
12083,Florida,Marion,396661,54102,13.64
12083,Florida,Marion,412338,56363,13.67
12083,Florida,Marion,428905,58924,13.74
12085,Florida,Martin,158430,8845,5.58
12085,Florida,Martin,158669,8851,5.58
12085,Florida,Martin,159925,8790,5.5
12085,Florida,Martin,162379,9010,5.55
12085,Florida,Martin,164241,9165,5.58
12085,Florida,Martin,165666,9222,5.57
12086,Florida,Miami-Dade,2701751,479967,17.77
12086,Florida,Miami-Dade,2695729,478259,17.74
12086,Florida,Miami-Dade,2669925,466717,17.48
12086,Florida,Miami-Dade,2713415,462401,17.04
12086,Florida,Miami-Dade,2774250,460460,16.6
12086,Florida,Miami-Dade,2838461,456895,16.1
12087,Florida,Monroe,82870,6147,7.42
12087,Florida,Monroe,82851,6170,7.45
12087,Florida,Monroe,82234,6118,7.44
12087,Florida,Monroe,82002,6138,7.49
12087,Florida,Monroe,81306,6209,7.64
12087,Florida,Monroe,80908,6145,7.6
12089,Florida,Nassau,90356,5557,6.15
12089,Florida,Nassau,91036,5608,6.16
12089,Florida,Nassau,94413,6048,6.41
12089,Florida,Nassau,97891,6337,6.47
12089,Florida,Nassau,101579,6787,6.68
12089,Florida,Nassau,104376,7060,6.76
12091,Florida,Okaloosa,211662,22134,10.46
12091,Florida,Okaloosa,212097,22194,10.46
12091,Florida,Okaloosa,213678,22402,10.48
12091,Florida,Okaloosa,217115,22879,10.54
12091,Florida,Okaloosa,219624,23149,10.54
12091,Florida,Okaloosa,220483,23379,10.6
12093,Florida,Okeechobee,39640,3547,8.95
12093,Florida,Okeechobee,39656,3548,8.95
12093,Florida,Okeechobee,40034,3504,8.75
12093,Florida,Okeechobee,40416,3420,8.46
12093,Florida,Okeechobee,41603,3454,8.3
12093,Florida,Okeechobee,42369,3566,8.42
12095,Florida,Orange,1429910,325415,22.76
12095,Florida,Orange,1431720,325919,22.76
12095,Florida,Orange,1427909,325799,22.82
12095,Florida,Orange,1465146,333433,22.76
12095,Florida,Orange,1501265,339386,22.61
12095,Florida,Orange,1533646,343166,22.38
12097,Florida,Osceola,388661,56654,14.58
12097,Florida,Osceola,391163,57352,14.66
12097,Florida,Osceola,404055,60817,15.05
12097,Florida,Osceola,426556,65456,15.35
12097,Florida,Osceola,447243,69115,15.45
12097,Florida,Osceola,468058,72881,15.57
12099,Florida,Palm Beach,1492202,299068,20.04
12099,Florida,Palm Beach,1494276,299743,20.06
12099,Florida,Palm Beach,1503677,302360,20.11
12099,Florida,Palm Beach,1531542,309402,20.2
12099,Florida,Palm Beach,1557481,316284,20.31
12099,Florida,Palm Beach,1582055,322891,20.41
12101,Florida,Pasco,561890,39660,7.06
12101,Florida,Pasco,566182,40426,7.14
12101,Florida,Pasco,585290,43692,7.47
12101,Florida,Pasco,610584,47281,7.74
12101,Florida,Pasco,636049,51487,8.09
12101,Florida,Pasco,659114,55985,8.49
12103,Florida,Pinellas,959111,106813,11.14
12103,Florida,Pinellas,959839,106716,11.12
12103,Florida,Pinellas,959703,106096,11.06
12103,Florida,Pinellas,964693,105684,10.96
12103,Florida,Pinellas,967301,105094,10.86
12103,Florida,Pinellas,965870,104346,10.8
12105,Florida,Polk,725036,119368,16.46
12105,Florida,Polk,730179,120395,16.49
12105,Florida,Polk,755712,126535,16.74
12105,Florida,Polk,790530,134663,17.03
12105,Florida,Polk,824172,143474,17.41
12105,Florida,Polk,852878,151329,17.74
12107,Florida,Putnam,73325,12035,16.41
12107,Florida,Putnam,73386,12006,16.36
12107,Florida,Putnam,74116,12058,16.27
12107,Florida,Putnam,74805,11921,15.94
12107,Florida,Putnam,76211,12049,15.81
12107,Florida,Putnam,77301,12199,15.78
12109,Florida,St. Johns,273423,15367,5.62
12109,Florida,St. Johns,277105,15619,5.64
12109,Florida,St. Johns,293292,16511,5.63
12109,Florida,St. Johns,307837,17333,5.63
12109,Florida,St. Johns,321510,18097,5.63
12109,Florida,St. Johns,334928,19173,5.72
12111,Florida,St. Lucie,329224,71979,21.86
12111,Florida,St. Lucie,331461,72656,21.92
12111,Florida,St. Lucie,344300,76861,22.32
12111,Florida,St. Lucie,359882,82525,22.93
12111,Florida,St. Lucie,376186,88578,23.55
12111,Florida,St. Lucie,390670,94850,24.28
12113,Florida,Santa Rosa,187998,12269,6.53
12113,Florida,Santa Rosa,189022,12232,6.47
12113,Florida,Santa Rosa,193751,12648,6.53
12113,Florida,Santa Rosa,198363,12964,6.54
12113,Florida,Santa Rosa,203569,13348,6.56
12113,Florida,Santa Rosa,207653,13913,6.7
12115,Florida,Sarasota,434008,20620,4.75
12115,Florida,Sarasota,436256,20714,4.75
12115,Florida,Sarasota,448730,21309,4.75
12115,Florida,Sarasota,464067,21729,4.68
12115,Florida,Sarasota,472079,22383,4.74
12115,Florida,Sarasota,476604,22670,4.76
12117,Florida,Seminole,470852,62373,13.25
12117,Florida,Seminole,471472,62678,13.29
12117,Florida,Seminole,470935,63500,13.48
12117,Florida,Seminole,481084,66310,13.78
12117,Florida,Seminole,489254,68076,13.91
12117,Florida,Seminole,494605,69466,14.04
12119,Florida,Sumter,129753,9589,7.39
12119,Florida,Sumter,130303,9225,7.08
12119,Florida,Sumter,134908,9309,6.9
12119,Florida,Sumter,144978,10355,7.14
12119,Florida,Sumter,152157,10891,7.16
12119,Florida,Sumter,154693,11024,7.13
12121,Florida,Suwannee,43473,5413,12.45
12121,Florida,Suwannee,43530,5378,12.35
12121,Florida,Suwannee,44139,5291,11.99
12121,Florida,Suwannee,45370,5505,12.13
12121,Florida,Suwannee,46134,5595,12.13
12121,Florida,Suwannee,47536,5944,12.5
12123,Florida,Taylor,21797,4330,19.87
12123,Florida,Taylor,21746,4291,19.73
12123,Florida,Taylor,20811,3788,18.2
12123,Florida,Taylor,21347,3980,18.64
12123,Florida,Taylor,21766,4155,19.09
12123,Florida,Taylor,21843,4266,19.53
12125,Florida,Union,16141,3585,22.21
12125,Florida,Union,15433,3264,21.15
12125,Florida,Union,15852,3412,21.52
12125,Florida,Union,15490,3192,20.61
12125,Florida,Union,15993,3384,21.16
12125,Florida,Union,15738,3311,21.04
12127,Florida,Volusia,553544,64641,11.68
12127,Florida,Volusia,555752,65162,11.73
12127,Florida,Volusia,566481,66998,11.83
12127,Florida,Volusia,580481,69221,11.92
12127,Florida,Volusia,592622,71561,12.08
12127,Florida,Volusia,602772,73652,12.22
12129,Florida,Wakulla,33766,4663,13.81
12129,Florida,Wakulla,33903,4659,13.74
12129,Florida,Wakulla,34287,4539,13.24
12129,Florida,Wakulla,35159,4768,13.56
12129,Florida,Wakulla,36472,5049,13.84
12129,Florida,Wakulla,37115,5216,14.05
12131,Florida,Walton,75309,4020,5.34
12131,Florida,Walton,75891,4047,5.33
12131,Florida,Walton,79744,4056,5.09
12131,Florida,Walton,83100,4104,4.94
12131,Florida,Walton,86338,4286,4.96
12131,Florida,Walton,89666,4504,5.02
12133,Florida,Washington,25311,3602,14.23
12133,Florida,Washington,25314,3564,14.08
12133,Florida,Washington,24856,3327,13.39
12133,Florida,Washington,25426,3431,13.49
12133,Florida,Washington,25545,3384,13.25
12133,Florida,Washington,26503,3671,13.85
13001,Georgia,Appling,18443,3622,19.64
13001,Georgia,Appling,18378,3603,19.6
13001,Georgia,Appling,18421,3607,19.58
13001,Georgia,Appling,18479,3591,19.43
13001,Georgia,Appling,18517,3564,19.25
13001,Georgia,Appling,18669,3618,19.38
13003,Georgia,Atkinson,8289,1416,17.08
13003,Georgia,Atkinson,8312,1412,16.99
13003,Georgia,Atkinson,8353,1402,16.78
13003,Georgia,Atkinson,8236,1330,16.15
13003,Georgia,Atkinson,8351,1346,16.12
13003,Georgia,Atkinson,8435,1371,16.25
13005,Georgia,Bacon,11143,1823,16.36
13005,Georgia,Bacon,11113,1829,16.46
13005,Georgia,Bacon,11074,1814,16.38
13005,Georgia,Bacon,11174,1919,17.17
13005,Georgia,Bacon,11140,1942,17.43
13005,Georgia,Bacon,11045,1939,17.56
13007,Georgia,Baker,2873,1264,44.0
13007,Georgia,Baker,2850,1248,43.79
13007,Georgia,Baker,2824,1226,43.41
13007,Georgia,Baker,2796,1177,42.1
13007,Georgia,Baker,2750,1155,42.0
13007,Georgia,Baker,2732,1111,40.67
13009,Georgia,Baldwin,43791,18709,42.72
13009,Georgia,Baldwin,43793,18728,42.76
13009,Georgia,Baldwin,43703,18659,42.7
13009,Georgia,Baldwin,43649,18495,42.37
13009,Georgia,Baldwin,43423,18369,42.3
13009,Georgia,Baldwin,43644,18423,42.21
13011,Georgia,Banks,18092,545,3.01
13011,Georgia,Banks,18139,550,3.03
13011,Georgia,Banks,18597,595,3.2
13011,Georgia,Banks,19404,683,3.52
13011,Georgia,Banks,19863,731,3.68
13011,Georgia,Banks,20318,759,3.74
13013,Georgia,Barrow,83527,11431,13.69
13013,Georgia,Barrow,84006,11623,13.84
13013,Georgia,Barrow,86759,12400,14.29
13013,Georgia,Barrow,89359,13425,15.02
13013,Georgia,Barrow,93011,14904,16.02
13013,Georgia,Barrow,96294,16268,16.89
13015,Georgia,Bartow,108900,12465,11.45
13015,Georgia,Bartow,109321,12537,11.47
13015,Georgia,Bartow,110953,12781,11.52
13015,Georgia,Bartow,112805,13165,11.67
13015,Georgia,Bartow,114977,13632,11.86
13015,Georgia,Bartow,117508,14258,12.13
13017,Georgia,Ben Hill,17191,6420,37.35
13017,Georgia,Ben Hill,17166,6414,37.36
13017,Georgia,Ben Hill,17128,6401,37.37
13017,Georgia,Ben Hill,17055,6371,37.36
13017,Georgia,Ben Hill,17150,6392,37.27
13017,Georgia,Ben Hill,16945,6297,37.16
13019,Georgia,Berrien,18159,1998,11.0
13019,Georgia,Berrien,18148,2002,11.03
13019,Georgia,Berrien,18120,2088,11.52
13019,Georgia,Berrien,18238,2090,11.46
13019,Georgia,Berrien,18587,2173,11.69
13019,Georgia,Berrien,18666,2274,12.18
13021,Georgia,Bibb,157345,88760,56.41
13021,Georgia,Bibb,157038,88789,56.54
13021,Georgia,Bibb,156005,88722,56.87
13021,Georgia,Bibb,156115,89059,57.05
13021,Georgia,Bibb,156676,89701,57.25
13021,Georgia,Bibb,157056,90098,57.37
13023,Georgia,Bleckley,12585,3360,26.7
13023,Georgia,Bleckley,12525,3359,26.82
13023,Georgia,Bleckley,12274,3061,24.94
13023,Georgia,Bleckley,12270,3080,25.1
13023,Georgia,Bleckley,12455,3127,25.11
13023,Georgia,Bleckley,12626,3187,25.24
13025,Georgia,Brantley,18021,711,3.95
13025,Georgia,Brantley,18046,713,3.95
13025,Georgia,Brantley,18123,740,4.08
13025,Georgia,Brantley,18196,782,4.3
13025,Georgia,Brantley,18417,836,4.54
13025,Georgia,Brantley,18795,899,4.78
13027,Georgia,Brooks,16300,5838,35.82
13027,Georgia,Brooks,16271,5835,35.86
13027,Georgia,Brooks,16276,5729,35.2
13027,Georgia,Brooks,16300,5720,35.09
13027,Georgia,Brooks,16275,5739,35.26
13027,Georgia,Brooks,16344,5826,35.65
13029,Georgia,Bryan,44739,7033,15.72
13029,Georgia,Bryan,45044,7119,15.8
13029,Georgia,Bryan,46976,7544,16.06
13029,Georgia,Bryan,48316,7714,15.97
13029,Georgia,Bryan,49876,7921,15.88
13029,Georgia,Bryan,51105,8110,15.87
13031,Georgia,Bulloch,79643,23567,29.59
13031,Georgia,Bulloch,79918,23679,29.63
13031,Georgia,Bulloch,80682,23960,29.7
13031,Georgia,Bulloch,83027,24568,29.59
13031,Georgia,Bulloch,84332,24854,29.47
13031,Georgia,Bulloch,85454,25060,29.33
13033,Georgia,Burke,24598,11583,47.09
13033,Georgia,Burke,24640,11597,47.07
13033,Georgia,Burke,24372,11358,46.6
13033,Georgia,Burke,24433,11266,46.11
13033,Georgia,Burke,24431,11225,45.95
13033,Georgia,Burke,24472,11183,45.7
13035,Georgia,Butts,25438,7306,28.72
13035,Georgia,Butts,25554,7316,28.63
13035,Georgia,Butts,26177,7497,28.64
13035,Georgia,Butts,26745,7676,28.7
13035,Georgia,Butts,26875,7789,28.98
13035,Georgia,Butts,27127,7914,29.17
13037,Georgia,Calhoun,5575,3501,62.8
13037,Georgia,Calhoun,5574,3499,62.77
13037,Georgia,Calhoun,5543,3487,62.91
13037,Georgia,Calhoun,5471,3440,62.88
13037,Georgia,Calhoun,5462,3410,62.43
13037,Georgia,Calhoun,5441,3350,61.57
13039,Georgia,Camden,54770,10518,19.2
13039,Georgia,Camden,54929,10565,19.23
13039,Georgia,Camden,55796,10578,18.96
13039,Georgia,Camden,57036,10768,18.88
13039,Georgia,Camden,57991,10848,18.71
13039,Georgia,Camden,59099,10919,18.48
13043,Georgia,Candler,10991,2835,25.79
13043,Georgia,Candler,11026,2874,26.07
13043,Georgia,Candler,10953,2795,25.52
13043,Georgia,Candler,11000,2774,25.22
13043,Georgia,Candler,11106,2798,25.19
13043,Georgia,Candler,11130,2849,25.6
13045,Georgia,Carroll,119132,23416,19.66
13045,Georgia,Carroll,119487,23554,19.71
13045,Georgia,Carroll,121592,24288,19.97
13045,Georgia,Carroll,124564,25385,20.38
13045,Georgia,Carroll,127293,26494,20.81
13045,Georgia,Carroll,129911,27170,20.91
13047,Georgia,Catoosa,67873,2052,3.02
13047,Georgia,Catoosa,68007,2084,3.06
13047,Georgia,Catoosa,68446,2200,3.21
13047,Georgia,Catoosa,68840,2399,3.48
13047,Georgia,Catoosa,68935,2478,3.59
13047,Georgia,Catoosa,68940,2602,3.77
13049,Georgia,Charlton,12516,3490,27.88
13049,Georgia,Charlton,12533,3493,27.87
13049,Georgia,Charlton,12827,3538,27.58
13049,Georgia,Charlton,12781,3513,27.49
13049,Georgia,Charlton,12928,3517,27.2
13049,Georgia,Charlton,13021,3522,27.05
13051,Georgia,Chatham,295264,121383,41.11
13051,Georgia,Chatham,295076,121438,41.15
13051,Georgia,Chatham,295714,121751,41.17
13051,Georgia,Chatham,301512,123744,41.04
13051,Georgia,Chatham,304757,124445,40.83
13051,Georgia,Chatham,307336,124666,40.56
13053,Georgia,Chattahoochee,9569,1867,19.51
13053,Georgia,Chattahoochee,9481,1844,19.45
13053,Georgia,Chattahoochee,9047,1717,18.98
13053,Georgia,Chattahoochee,8773,1676,19.1
13053,Georgia,Chattahoochee,8588,1726,20.1
13053,Georgia,Chattahoochee,8548,1664,19.47
13055,Georgia,Chattooga,24971,2475,9.91
13055,Georgia,Chattooga,24929,2484,9.96
13055,Georgia,Chattooga,24850,2424,9.75
13055,Georgia,Chattooga,24921,2431,9.75
13055,Georgia,Chattooga,25176,2477,9.84
13055,Georgia,Chattooga,25306,2500,9.88
13057,Georgia,Cherokee,266600,20781,7.79
13057,Georgia,Cherokee,268169,20971,7.82
13057,Georgia,Cherokee,274778,22092,8.04
13057,Georgia,Cherokee,281455,23313,8.28
13057,Georgia,Cherokee,287243,24018,8.36
13057,Georgia,Cherokee,293513,25010,8.52
13059,Georgia,Clarke,128662,36549,28.41
13059,Georgia,Clarke,128547,36493,28.39
13059,Georgia,Clarke,129211,36348,28.13
13059,Georgia,Clarke,129954,36086,27.77
13059,Georgia,Clarke,130338,35544,27.27
13059,Georgia,Clarke,129995,35059,26.97
13061,Georgia,Clay,2846,1713,60.19
13061,Georgia,Clay,2829,1706,60.3
13061,Georgia,Clay,2868,1691,58.96
13061,Georgia,Clay,2862,1678,58.63
13061,Georgia,Clay,2869,1669,58.17
13061,Georgia,Clay,2815,1632,57.98
13063,Georgia,Clayton,299394,217387,72.61
13063,Georgia,Clayton,299440,217652,72.69
13063,Georgia,Clayton,299234,218048,72.87
13063,Georgia,Clayton,298862,217938,72.92
13063,Georgia,Clayton,299380,217835,72.76
13063,Georgia,Clayton,297703,216127,72.6
13065,Georgia,Clinch,6745,1874,27.78
13065,Georgia,Clinch,6725,1866,27.75
13065,Georgia,Clinch,6708,1874,27.94
13065,Georgia,Clinch,6684,1853,27.72
13065,Georgia,Clinch,6808,1872,27.5
13065,Georgia,Clinch,6871,1861,27.08
13067,Georgia,Cobb,766086,220307,28.76
13067,Georgia,Cobb,766383,220659,28.79
13067,Georgia,Cobb,766747,222892,29.07
13067,Georgia,Cobb,774162,227084,29.33
13067,Georgia,Cobb,781208,229870,29.42
13067,Georgia,Cobb,787538,230776,29.3
13069,Georgia,Coffee,43088,12407,28.79
13069,Georgia,Coffee,43058,12423,28.85
13069,Georgia,Coffee,43053,12275,28.51
13069,Georgia,Coffee,43311,12424,28.69
13069,Georgia,Coffee,43464,12339,28.39
13069,Georgia,Coffee,43851,12403,28.28
13071,Georgia,Colquitt,45899,11198,24.4
13071,Georgia,Colquitt,45901,11205,24.41
13071,Georgia,Colquitt,45774,11071,24.19
13071,Georgia,Colquitt,45952,11179,24.33
13071,Georgia,Colquitt,46515,11132,23.93
13071,Georgia,Colquitt,46977,11157,23.75
13073,Georgia,Columbia,156011,30096,19.29
13073,Georgia,Columbia,156869,30494,19.44
13073,Georgia,Columbia,159680,32054,20.07
13073,Georgia,Columbia,162681,33588,20.65
13073,Georgia,Columbia,165470,35169,21.25
13073,Georgia,Columbia,167472,36467,21.77
13075,Georgia,Cook,17231,4866,28.24
13075,Georgia,Cook,17236,4878,28.3
